transcript_id	gene_id	length	parent_name	l_utr5	l_utr3	l_cds
YDR462W_mRNA	MRPL28	626	YDR462W	54	131	441
YMR024W_mRNA	MRPL3	1443	YMR024W	97	176	1170
YKL138C_mRNA	MRPL31	648	YKL138C	129	126	393
YCR003W_mRNA	MRPL32	702	YCR003W	31	122	549
YMR286W_mRNA	MRPL33	424	YMR286W	39	127	258
YDR322W_mRNA	MRPL35	1224	YDR322W	26	97	1101
YBR122C_mRNA	MRPL36	786	YBR122C	44	211	531
YBR268W_mRNA	MRPL37	537	YBR268W	30	192	315
YKL170W_mRNA	MRPL38	692	YKL170W	101	177	414
YML009C_mRNA	MRPL39	483	YML009C	97	176	210
YLR439W_mRNA	MRPL4	1149	YLR439W	50	142	957
YPL173W_mRNA	MRPL40	1114	YPL173W	52	171	891
YMR225C_mRNA	MRPL44	502	YMR225C	26	182	294
YMR225C_pre-mRNA	MRPL44	649	YMR225C	26	182	441
YJL096W_mRNA	MRPL49	624	YJL096W	41	100	483
YNR022C_mRNA	MRPL50	598	YNR022C	50	131	417
YPR100W_mRNA	MRPL51	555	YPR100W	38	97	420
YHR147C_mRNA	MRPL6	825	YHR147C	59	124	642
YDR237W_mRNA	MRPL7	1192	YDR237W	150	166	876
YJL063C_mRNA	MRPL8	987	YJL063C	97	176	714
YGR220C_mRNA	MRPL9	882	YGR220C	16	59	807
YNR036C_mRNA	MRPS12	658	YNR036C	26	173	459
YPL013C_mRNA	MRPS16	613	YPL013C	99	151	363
YMR188C_mRNA	MRPS17	984	YMR188C	97	176	711
YNL306W_mRNA	MRPS18	796	YNL306W	51	94	651
YDR337W_mRNA	MRPS28	986	YDR337W	73	55	858
YGR165W_mRNA	MRPS35	1225	YGR165W	54	136	1035
YBR251W_mRNA	MRPS5	1073	YBR251W	68	84	921
YMR158W_mRNA	MRPS8	609	YMR158W	56	88	465
YBR146W_mRNA	MRPS9	1111	YBR146W	72	205	834
YIR021W_mRNA	MRS1	1362	YIR021W	97	176	1089
YOR334W_mRNA	MRS2	1683	YOR334W	97	176	1410
YJL133W_mRNA	MRS3	1215	YJL133W	97	176	942
YKR052C_mRNA	MRS4	1370	YKR052C	98	360	912
YOR370C_mRNA	MRS6	2082	YOR370C	97	176	1809
YKL009W_mRNA	MRT4	896	YKL009W	69	119	708
YOR066W_mRNA	MSA1	2119	YOR066W	16	216	1887
YKR077W_mRNA	MSA2	1362	YKR077W	97	176	1089
YOR188W_mRNA	MSB1	3684	YOR188W	97	176	3411
YGR014W_mRNA	MSB2	4191	YGR014W	97	176	3918
YNL293W_mRNA	MSB3	2043	YNL293W	64	80	1899
YOL112W_mRNA	MSB4	1727	YOL112W	149	102	1476
YML128C_mRNA	MSC1	1833	YML128C	112	182	1539
YDR205W_mRNA	MSC2	2445	YDR205W	97	176	2172
YLR219W_mRNA	MSC3	2457	YLR219W	97	176	2184
YOR354C_mRNA	MSC6	2235	YOR354C	25	134	2076
YHR039C_mRNA	MSC7	2205	YHR039C	97	176	1932
YPL104W_mRNA	MSD1	2159	YPL104W	41	144	1974
YOL033W_mRNA	MSE1	1780	YOL033W	58	114	1608
YPR047W_mRNA	MSF1	1680	YPR047W	97	176	1407
YNL053W_mRNA	MSG5	1712	YNL053W	115	130	1467
YHR120W_mRNA	MSH1	2968	YHR120W	27	64	2877
YOL090W_mRNA	MSH2	3005	YOL090W	38	75	2892
YCR092C_mRNA	MSH3	3327	YCR092C	97	176	3054
YFL003C_mRNA	MSH4	2907	YFL003C	97	176	2634
YDL154W_mRNA	MSH5	2976	YDL154W	97	176	2703
YDR097C_mRNA	MSH6	3999	YDR097C	97	176	3726
YBR195C_mRNA	MSI1	1539	YBR195C	97	176	1266
YNL073W_mRNA	MSK1	2001	YNL073W	97	176	1728
YIR009W_mRNA	MSL1	606	YIR009W	97	176	333
YLR116W_mRNA	MSL5	1701	YLR116W	97	176	1428
YGR171C_mRNA	MSM1	1840	YGR171C	23	92	1725
YOL116W_mRNA	MSN1	1419	YOL116W	97	176	1146
YMR037C_mRNA	MSN2	2385	YMR037C	97	176	2112
YKL062W_mRNA	MSN4	2163	YKL062W	97	176	1890
YDR335W_mRNA	MSN5	3945	YDR335W	97	176	3672
YNR049C_mRNA	MSO1	903	YNR049C	97	176	630
YGR028W_mRNA	MSP1	1268	YGR028W	25	157	1086
YHR091C_mRNA	MSR1	2202	YHR091C	97	176	1929
YMR023C_mRNA	MSS1	1851	YMR023C	97	176	1578
YMR164C_mRNA	MSS11	2547	YMR164C	97	176	2274
YDR194C_mRNA	MSS116	2145	YDR194C	15	138	1992
YPR134W_mRNA	MSS18	962	YPR134W	22	136	804
YDL107W_mRNA	MSS2	1326	YDL107W	97	176	1053
YDR208W_mRNA	MSS4	2620	YDR208W	164	119	2337
YLR203C_mRNA	MSS51	1581	YLR203C	97	176	1308
YKL194C_mRNA	MST1	1648	YKL194C	50	212	1386
YGL051W_mRNA	MST27	975	YGL051W	97	176	702
YAR033W_mRNA	MST28	975	YAR033W	97	176	702
YDR268W_mRNA	MSW1	1311	YDR268W	68	106	1137
YPL097W_mRNA	MSY1	1612	YPL097W	20	116	1476
YJL123C_mRNA	MTC1	1546	YJL123C	40	72	1434
YKL098W_mRNA	MTC2	1210	YKL098W	52	87	1071
YGL226W_mRNA	MTC3	489	YGL226W	10	110	369
YBR255W_mRNA	MTC4	2258	YBR255W	36	140	2082
YDR128W_mRNA	MTC5	3717	YDR128W	97	176	3444
YHR151C_mRNA	MTC6	1851	YHR151C	97	176	1578
YEL033W_mRNA	MTC7	690	YEL033W	97	176	417
YKR080W_mRNA	MTD1	1270	YKR080W	157	153	960
YMR228W_mRNA	MTF1	1152	YMR228W	29	100	1023
YDL044C_mRNA	MTF2	1433	YDL044C	34	79	1320
YMR097C_mRNA	MTG1	1374	YMR097C	97	176	1101
YHR168W_mRNA	MTG2	1827	YHR168W	97	176	1554
YDR277C_mRNA	MTH1	1667	YDR277C	164	204	1299
YGR023W_mRNA	MTL1	1926	YGR023W	97	176	1653
YGR257C_mRNA	MTM1	1371	YGR257C	97	176	1098
YGL236C_mRNA	MTO1	2085	YGL236C	21	57	2007
YNL063W_mRNA	MTQ1	1215	YNL063W	97	176	942
YDR140W_mRNA	MTQ2	735	YDR140W	21	51	663
YOR160W_mRNA	MTR10	3064	YOR160W	50	98	2916
YKL186C_mRNA	MTR2	838	YKL186C	110	176	552
YKL186C_pre-mRNA	MTR2	992	YKL186C	110	176	706
YGR158C_mRNA	MTR3	1023	YGR158C	97	176	750
YJL050W_mRNA	MTR4	3492	YJL050W	97	176	3219
YAL034W-A_mRNA	MTW1	981	YAL034W-A	23	91	867
YMR100W_mRNA	MUB1	2133	YMR100W	97	176	1860
YBR119W_mRNA	MUD1	1087	YBR119W	70	123	894
YBR119W_pre-mRNA	MUD1	1176	YBR119W	70	123	983
YKL074C_mRNA	MUD2	1691	YKL074C	24	86	1581
YPL070W_mRNA	MUK1	2229	YPL070W	207	186	1836
YBR057C_mRNA	MUM2	1338	YBR057C	99	141	1098
YOR298W_mRNA	MUM3	1710	YOR298W	97	176	1437
YGR055W_mRNA	MUP1	1985	YGR055W	113	150	1722
YHL036W_mRNA	MUP3	1745	YHL036W	30	77	1638
YDR386W_mRNA	MUS81	2019	YDR386W	11	112	1896
YGR206W_mRNA	MVB12	422	YGR206W	24	95	303
YNR043W_mRNA	MVD1	1395	YNR043W	47	160	1188
YMR004W_mRNA	MVP1	1806	YMR004W	97	176	1533
YER042W_mRNA	MXR1	802	YER042W	84	166	552
YCL033C_mRNA	MXR2	777	YCL033C	97	176	504
YHR023W_mRNA	MYO1	6057	YHR023W	97	176	5784
YOR326W_mRNA	MYO2	4995	YOR326W	97	176	4722
YKL129C_mRNA	MYO3	4089	YKL129C	97	176	3816
YAL029C_mRNA	MYO4	4686	YAL029C	97	176	4413
YMR109W_mRNA	MYO5	3775	YMR109W	33	85	3657
YDR493W_mRNA	MZM1	585	YDR493W	101	115	369
YGL122C_mRNA	NAB2	1848	YGL122C	97	176	1575
YPL190C_mRNA	NAB3	2896	YPL190C	94	396	2406
YML117W_mRNA	NAB6	3675	YML117W	97	176	3402
YNL124W_mRNA	NAF1	1581	YNL124W	28	77	1476
YGR031C-A_mRNA	NAG1	762	YGR031C-A	97	176	489
YLR382C_mRNA	NAM2	2955	YLR382C	97	176	2682
YMR080C_mRNA	NAM7	3396	YMR080C	79	404	2913
YHR086W_mRNA	NAM8	1842	YHR086W	97	176	1569
YNL137C_mRNA	NAM9	1794	YNL137C	114	222	1458
YPL126W_mRNA	NAN1	2961	YPL126W	97	176	2688
YKR048C_mRNA	NAP1	1414	YKR048C	28	135	1251
YNL240C_mRNA	NAR1	1746	YNL240C	97	176	1473
YIL007C_mRNA	NAS2	861	YIL007C	44	157	660
YGR232W_mRNA	NAS6	780	YGR232W	22	74	684
YDL040C_mRNA	NAT1	2713	YDL040C	62	89	2562
YGR147C_mRNA	NAT2	1057	YGR147C	84	109	864
YPR131C_mRNA	NAT3	858	YPR131C	97	176	585
YMR069W_mRNA	NAT4	1128	YMR069W	97	176	855
YOR253W_mRNA	NAT5	676	YOR253W	29	119	528
YOL070C_mRNA	NBA1	1776	YOL070C	97	176	1503
YHR199C-A_mRNA	NBL1	492	YHR199C-A	97	176	219
YHR199C-A_pre-mRNA	NBL1	559	YHR199C-A	97	176	286
YLR457C_mRNA	NBP1	1230	YLR457C	97	176	957
YDR162C_mRNA	NBP2	981	YDR162C	97	176	708
YGL091C_mRNA	NBP35	1257	YGL091C	97	176	984
YPR155C_mRNA	NCA2	2121	YPR155C	97	176	1848
YJL116C_mRNA	NCA3	1284	YJL116C	97	176	1011
YDR397C_mRNA	NCB2	684	YDR397C	77	169	438
YDR397C_pre-mRNA	NCB2	776	YDR397C	77	169	530
YJL205C_mRNA	NCE101	377	YJL205C	60	158	159
YJL205C_pre-mRNA	NCE101	520	YJL205C	60	158	302
YPR149W_mRNA	NCE102	1170	YPR149W	253	398	519
YNL036W_mRNA	NCE103	845	YNL036W	51	131	663
YBL024W_mRNA	NCL1	2325	YBL024W	97	176	2052
YHR042W_mRNA	NCP1	2303	YHR042W	55	175	2073
YPL006W_mRNA	NCR1	3611	YPL006W	36	65	3510
YNL119W_mRNA	NCS2	1647	YNL119W	33	135	1479
YGL211W_mRNA	NCS6	1350	YGL211W	97	176	1077
YML031W_mRNA	NDC1	2086	YML031W	42	79	1965
YIL144W_mRNA	NDC80	2346	YIL144W	97	176	2073
YOR372C_mRNA	NDD1	1935	YOR372C	97	176	1662
YMR145C_mRNA	NDE1	2071	YMR145C	217	174	1680
YDL085W_mRNA	NDE2	1908	YDL085W	97	176	1635
YML120C_mRNA	NDI1	2000	YML120C	99	362	1539
YOL104C_mRNA	NDJ1	1329	YOL104C	97	176	1056
YLR254C_mRNA	NDL1	840	YLR254C	97	176	567
YHR124W_mRNA	NDT80	2154	YHR124W	97	176	1881
YLR265C_mRNA	NEJ1	1299	YLR265C	97	176	1026
YHR035W_mRNA	NEL1	2163	YHR035W	97	176	1890
YHR004C_mRNA	NEM1	1611	YHR004C	97	176	1338
YIL048W_mRNA	NEO1	3726	YIL048W	97	176	3453
YJL076W_mRNA	NET1	3840	YJL076W	97	176	3567
YPL226W_mRNA	NEW1	3906	YPL226W	63	255	3588
YOR156C_mRNA	NFI1	2586	YOR156C	152	256	2178
YCL017C_mRNA	NFS1	1950	YCL017C	115	344	1491
YKR103W_mRNA	NFT1	3927	YKR103W	97	176	3654
YKL040C_mRNA	NFU1	1058	YKL040C	62	228	768
YDR176W_mRNA	NGG1	2249	YDR176W	35	108	2106
YOL042W_mRNA	NGL1	1431	YOL042W	66	276	1089
YMR285C_mRNA	NGL2	1715	YMR285C	27	143	1545
YML118W_mRNA	NGL3	1788	YML118W	97	176	1515
YBR212W_mRNA	NGR1	2289	YBR212W	97	176	2016
YLR138W_mRNA	NHA1	3228	YLR138W	97	176	2955
YDL002C_mRNA	NHP10	882	YDL002C	97	176	609
YDL208W_mRNA	NHP2	654	YDL208W	45	141	468
YPR052C_mRNA	NHP6A	567	YPR052C	69	219	279
YBR089C-A_mRNA	NHP6B	597	YBR089C-A	124	176	297
YBR089C-A_pre-mRNA	NHP6B	954	YBR089C-A	124	176	654
YDR456W_mRNA	NHX1	2032	YDR456W	57	76	1899
YFR002W_mRNA	NIC96	2620	YFR002W	15	88	2517
YGL221C_mRNA	NIF3	974	YGL221C	24	86	864
YMR309C_mRNA	NIP1	2837	YMR309C	78	323	2436
YPL174C_mRNA	NIP100	2815	YPL174C	135	76	2604
YPL211W_mRNA	NIP7	814	YPL211W	42	229	543
YNL078W_mRNA	NIS1	1494	YNL078W	97	176	1221
YIL164C_mRNA	NIT1	870	YIL164C	97	176	597
YJL126W_mRNA	NIT2	1194	YJL126W	97	176	921
YLR351C_mRNA	NIT3	1037	YLR351C	29	135	873
YDR383C_mRNA	NKP1	987	YDR383C	97	176	714
YLR315W_mRNA	NKP2	732	YLR315W	97	176	459
YLR328W_mRNA	NMA1	1476	YLR328W	97	176	1203
YNL123W_mRNA	NMA111	3108	YNL123W	50	67	2991
YGR010W_mRNA	NMA2	1458	YGR010W	97	176	1185
YHR077C_mRNA	NMD2	3540	YHR077C	97	176	3267
YHR077C_pre-mRNA	NMD2	3653	YHR077C	97	176	3380
YHR170W_mRNA	NMD3	1754	YHR170W	62	138	1554
YLR363C_mRNA	NMD4	927	YLR363C	97	176	654
YJR132W_mRNA	NMD5	3417	YJR132W	97	176	3144
YLR195C_mRNA	NMT1	1638	YLR195C	97	176	1365
YJR112W_mRNA	NNF1	876	YJR112W	97	176	603
YGR089W_mRNA	NNF2	3081	YGR089W	97	176	2808
YKL171W_mRNA	NNK1	3057	YKL171W	97	176	2784
YLR285W_mRNA	NNT1	1026	YLR285W	34	209	783
YOR056C_mRNA	NOB1	1523	YOR056C	84	62	1377
YOR206W_mRNA	NOC2	2403	YOR206W	97	176	2130
YLR002C_mRNA	NOC3	2201	YLR002C	50	162	1989
YPR144C_mRNA	NOC4	1759	YPR144C	35	68	1656
YPL093W_mRNA	NOG1	2303	YPL093W	105	257	1941
YNR053C_mRNA	NOG2	1731	YNR053C	97	176	1458
YNR053C_pre-mRNA	NOG2	2263	YNR053C	97	176	1990
YDL014W_mRNA	NOP1	1375	YDL014W	149	245	981
YHR072W-A_mRNA	NOP10	421	YHR072W-A	86	161	174
YOL041C_mRNA	NOP12	1650	YOL041C	97	176	1377
YNL175C_mRNA	NOP13	1482	YNL175C	97	176	1209
YDL148C_mRNA	NOP14	2703	YDL148C	97	176	2430
YNL110C_mRNA	NOP15	847	YNL110C	84	103	660
YER002W_mRNA	NOP16	859	YER002W	64	102	693
YGR251W_mRNA	NOP19	1008	YGR251W	33	387	588
YNL061W_mRNA	NOP2	2059	YNL061W	43	162	1854
YPL043W_mRNA	NOP4	2190	YPL043W	46	89	2055
YPL146C_mRNA	NOP53	1638	YPL146C	97	176	1365
YLR197W_mRNA	NOP56	1752	YLR197W	51	189	1512
YOR310C_mRNA	NOP58	1806	YOR310C	97	176	1533
YDL213C_mRNA	NOP6	1028	YDL213C	277	76	675
YGR103W_mRNA	NOP7	2034	YGR103W	51	168	1815
YOL144W_mRNA	NOP8	1526	YOL144W	27	47	1452
YJL010C_mRNA	NOP9	2119	YJL010C	25	96	1998
YIL038C_mRNA	NOT3	2781	YIL038C	97	176	2508
YPR072W_mRNA	NOT5	1890	YPR072W	101	109	1680
YJR072C_mRNA	NPA3	1279	YJR072C	57	67	1155
YDL046W_mRNA	NPC2	877	YDL046W	85	273	519
YDR432W_mRNA	NPL3	1515	YDR432W	97	176	1242
YBR170C_mRNA	NPL4	1953	YBR170C	50	163	1740
YMR091C_mRNA	NPL6	1406	YMR091C	41	60	1305
YCR026C_mRNA	NPP1	2518	YCR026C	74	218	2226
YEL016C_mRNA	NPP2	1772	YEL016C	203	90	1479
YNL183C_mRNA	NPR1	2643	YNL183C	97	176	2370
YEL062W_mRNA	NPR2	2118	YEL062W	97	176	1845
YHL023C_mRNA	NPR3	3711	YHL023C	97	176	3438
YOR209C_mRNA	NPT1	1512	YOR209C	151	74	1287
YGL067W_mRNA	NPY1	1257	YGL067W	79	26	1152
YGR043C_mRNA	NQM1	1272	YGR043C	97	176	999
YNL251C_mRNA	NRD1	1998	YNL251C	97	176	1725
YDR043C_mRNA	NRG1	966	YDR043C	97	176	693
YBR066C_mRNA	NRG2	933	YBR066C	97	176	660
YNL129W_mRNA	NRK1	949	YNL129W	97	132	720
YNR009W_mRNA	NRM1	984	YNR009W	78	159	747
YDL167C_mRNA	NRP1	2405	YDL167C	56	192	2157
YOR071C_mRNA	NRT1	2067	YOR071C	97	176	1794
YGL111W_mRNA	NSA1	1614	YGL111W	53	172	1389
YER126C_mRNA	NSA2	946	YER126C	35	128	783
YLR007W_mRNA	NSE1	1098	YLR007W	24	66	1008
YDR288W_mRNA	NSE3	1056	YDR288W	49	98	909
YDL105W_mRNA	NSE4	1479	YDL105W	97	176	1206
YML023C_mRNA	NSE5	1941	YML023C	97	176	1668
YHR133C_mRNA	NSG1	1146	YHR133C	97	176	873
YNL156C_mRNA	NSG2	1187	YNL156C	186	104	897
YDR026C_mRNA	NSI1	1983	YDR026C	97	176	1710
YPL233W_mRNA	NSL1	921	YPL233W	97	176	648
YJL041W_mRNA	NSP1	2668	YJL041W	67	132	2469
YJL041W_pre-mRNA	NSP1	2786	YJL041W	67	132	2587
YGR159C_mRNA	NSR1	1437	YGR159C	55	140	1242
YNL091W_mRNA	NST1	3936	YNL091W	136	80	3720
YJR062C_mRNA	NTA1	1644	YJR062C	97	176	1371
YBR188C_mRNA	NTC20	640	YBR188C	75	145	420
YML059C_mRNA	NTE1	5310	YML059C	97	176	5037
YER009W_mRNA	NTF2	631	YER009W	73	183	375
YAL015C_mRNA	NTG1	1470	YAL015C	97	176	1197
YOL043C_mRNA	NTG2	1413	YOL043C	97	176	1140
YDR001C_mRNA	NTH1	2590	YDR001C	253	84	2253
YBR001C_mRNA	NTH2	2551	YBR001C	139	72	2340
YPR031W_mRNA	NTO1	2517	YPR031W	97	176	2244
YKR022C_mRNA	NTR2	1239	YKR022C	97	176	966
YJL208C_mRNA	NUC1	1162	YJL208C	52	123	987
YOR373W_mRNA	NUD1	2826	YOR373W	97	176	2553
YOL069W_mRNA	NUF2	1626	YOL069W	97	176	1353
YER006W_mRNA	NUG1	1714	YER006W	51	103	1560
YDR150W_mRNA	NUM1	8517	YDR150W	97	176	8244
YOR098C_mRNA	NUP1	3501	YOR098C	97	176	3228
YKL068W_mRNA	NUP100	3118	YKL068W	120	121	2877
YMR047C_mRNA	NUP116	3488	YMR047C	75	74	3339
YKL057C_mRNA	NUP120	3384	YKL057C	97	176	3111
YKR082W_mRNA	NUP133	3744	YKR082W	97	176	3471
YGL092W_mRNA	NUP145	4224	YGL092W	97	176	3951
YER105C_mRNA	NUP157	4446	YER105C	97	176	4173
YIL115C_mRNA	NUP159	4653	YIL115C	97	176	4380
YBL079W_mRNA	NUP170	4779	YBL079W	97	176	4506
YML103C_mRNA	NUP188	5238	YML103C	97	176	4965
YJL039C_mRNA	NUP192	5322	YJL039C	97	176	5049
YLR335W_mRNA	NUP2	2341	YLR335W	82	99	2160
YDR192C_mRNA	NUP42	1563	YDR192C	97	176	1290
YGL172W_mRNA	NUP49	1544	YGL172W	32	96	1416
YMR153W_mRNA	NUP53	1644	YMR153W	67	152	1425
YGR119C_mRNA	NUP57	1896	YGR119C	97	176	1623
YAR002W_mRNA	NUP60	1775	YAR002W	42	116	1617
YJL061W_mRNA	NUP82	2412	YJL061W	97	176	2139
YDL116W_mRNA	NUP84	2280	YDL116W	41	61	2178
YJR042W_mRNA	NUP85	2362	YJR042W	23	107	2232
YDL089W_mRNA	NUR1	1725	YDL089W	97	176	1452
YDL193W_mRNA	NUS1	1435	YDL193W	107	203	1125
YGL151W_mRNA	NUT1	3535	YGL151W	45	94	3396
YPR168W_mRNA	NUT2	744	YPR168W	97	176	471
YHR195W_mRNA	NVJ1	1333	YHR195W	174	196	963
YPR091C_mRNA	NVJ2	2672	YPR091C	43	319	2310
YLR093C_mRNA	NYV1	1081	YLR093C	88	234	759
YLR093C_pre-mRNA	NYV1	1222	YLR093C	88	234	900
YKL120W_mRNA	OAC1	1333	YKL120W	163	198	972
YAL051W_mRNA	OAF1	3414	YAL051W	97	176	3141
YKR064W_mRNA	OAF3	2862	YKR064W	97	176	2589
YKL055C_mRNA	OAR1	1107	YKL055C	97	176	834
YPL052W_pre-mRNA	OAZ1	1000	YPL052W	NA	NA	NA
YNL099C_mRNA	OCA1	987	YNL099C	97	176	714
YNL056W_mRNA	OCA2	931	YNL056W	158	182	591
YCR095C_mRNA	OCA4	1359	YCR095C	97	176	1086
YHL029C_mRNA	OCA5	2157	YHL029C	26	94	2037
YDR067C_mRNA	OCA6	945	YDR067C	97	176	672
YGL038C_mRNA	OCH1	1804	YGL038C	71	293	1440
YKL134C_mRNA	OCT1	2589	YKL134C	97	176	2316
YPL134C_mRNA	ODC1	1160	YPL134C	29	201	930
YOR222W_mRNA	ODC2	1023	YOR222W	34	68	921
YML060W_mRNA	OGG1	1369	YML060W	59	182	1128
YGR179C_mRNA	OKP1	1491	YGR179C	97	176	1218
YBR025C_mRNA	OLA1	1559	YBR025C	78	299	1182
YGL055W_mRNA	OLE1	1829	YGL055W	72	227	1530
YBR230C_mRNA	OM14	638	YBR230C	66	170	402
YBR230C_pre-mRNA	OM14	735	YBR230C	66	170	499
YIL136W_mRNA	OM45	1362	YIL136W	81	102	1179
YKR087C_mRNA	OMA1	1119	YKR087C	22	62	1035
YDR316W_mRNA	OMS1	1686	YDR316W	97	176	1413
YHL020C_mRNA	OPI1	1400	YHL020C	84	104	1212
YOL032W_mRNA	OPI10	1011	YOL032W	97	176	738
YPR044C_mRNA	OPI11	624	YPR044C	97	176	351
YJR073C_mRNA	OPI3	891	YJR073C	97	176	618
YDL096C_mRNA	OPI6	597	YDL096C	97	176	324
YDR360W_mRNA	OPI7	705	YDR360W	97	176	432
YKR035C_mRNA	OPI8	912	YKR035C	97	176	639
YLR338W_mRNA	OPI9	1128	YLR338W	97	176	855
YJL212C_mRNA	OPT1	2670	YJL212C	97	176	2397
YPR194C_mRNA	OPT2	2904	YPR194C	97	176	2631
YBR129C_mRNA	OPY1	1094	YBR129C	35	75	984
YPR075C_mRNA	OPY2	1353	YPR075C	97	176	1080
YML065W_mRNA	ORC1	2999	YML065W	105	152	2742
YBR060C_mRNA	ORC2	1988	YBR060C	92	36	1860
YLL004W_mRNA	ORC3	1951	YLL004W	6	97	1848
YPR162C_mRNA	ORC4	1671	YPR162C	42	42	1587
YNL261W_mRNA	ORC5	1710	YNL261W	97	176	1437
YHR118C_mRNA	ORC6	1389	YHR118C	28	56	1305
YGR038W_mRNA	ORM1	977	YGR038W	162	149	666
YLR350W_mRNA	ORM2	880	YLR350W	112	120	648
YOR130C_mRNA	ORT1	1056	YOR130C	109	71	876
YDL019C_mRNA	OSH2	4155	YDL019C	213	93	3849
YHR073W_mRNA	OSH3	3261	YHR073W	97	176	2988
YKR003W_mRNA	OSH6	1527	YKR003W	108	75	1344
YHR001W_mRNA	OSH7	1406	YHR001W	23	72	1311
YJR051W_mRNA	OSM1	1776	YJR051W	97	176	1503
YJL002C_mRNA	OST1	1626	YJL002C	56	142	1428
YOR103C_mRNA	OST2	899	YOR103C	415	94	390
YOR085W_mRNA	OST3	1220	YOR085W	60	110	1050
YDL232W_mRNA	OST4	453	YDL232W	49	296	108
YGL226C-A_mRNA	OST5	473	YGL226C-A	60	155	258
YGL226C-A_pre-mRNA	OST5	622	YGL226C-A	60	155	407
YML019W_mRNA	OST6	1332	YML019W	38	298	996
YOR255W_mRNA	OSW1	1107	YOR255W	97	176	834
YLR054C_mRNA	OSW2	2445	YLR054C	97	176	2172
YLR054C_pre-mRNA	OSW2	2532	YLR054C	97	176	2259
YMR148W_mRNA	OSW5	923	YMR148W	304	175	444
YFR039C_mRNA	OSW7	1803	YFR039C	97	176	1530
YFL044C_mRNA	OTU1	1135	YFL044C	38	194	903
YHL013C_mRNA	OTU2	1055	YHL013C	40	94	921
YER154W_mRNA	OXA1	1300	YER154W	26	68	1206
YKL215C_mRNA	OXP1	4131	YKL215C	97	176	3858
YPL196W_mRNA	OXR1	1092	YPL196W	97	176	819
YHR179W_mRNA	OYE2	1368	YHR179W	57	111	1200
YPL171C_mRNA	OYE3	1340	YPL171C	23	117	1200
YDR071C_mRNA	PAA1	714	YDR071C	63	78	573
YER165W_mRNA	PAB1	2096	YER165W	142	223	1731
YOR269W_mRNA	PAC1	1755	YOR269W	97	176	1482
YGR078C_mRNA	PAC10	870	YGR078C	97	176	597
YDR488C_mRNA	PAC11	1872	YDR488C	97	176	1599
YER007W_mRNA	PAC2	1827	YER007W	97	176	1554
YDR538W_mRNA	PAD1	999	YDR538W	97	176	726
YBR279W_mRNA	PAF1	1530	YBR279W	45	150	1335
YMR165C_mRNA	PAH1	2859	YMR165C	97	176	2586
YMR174C_mRNA	PAI3	409	YMR174C	40	165	204
YDR348C_mRNA	PAL1	1856	YDR348C	199	160	1497
YDR251W_mRNA	PAM1	2934	YDR251W	306	138	2490
YJL104W_mRNA	PAM16	671	YJL104W	53	171	447
YKR065C_mRNA	PAM17	727	YKR065C	38	98	591
YLR008C_mRNA	PAM18	855	YLR008C	84	267	504
YIR006C_mRNA	PAN1	4713	YIR006C	97	176	4440
YGL094C_mRNA	PAN2	3618	YGL094C	97	176	3345
YKL025C_mRNA	PAN3	2128	YKL025C	28	63	2037
YHR063C_mRNA	PAN5	1410	YHR063C	97	176	1137
YIL145C_mRNA	PAN6	1200	YIL145C	97	176	927
YKR002W_mRNA	PAP1	2004	YKR002W	242	58	1704
YOL115W_mRNA	PAP2	2025	YOL115W	97	176	1752
YDL173W_mRNA	PAR32	1158	YDL173W	97	176	885
YCR077C_mRNA	PAT1	2571	YCR077C	42	141	2388
YJL223C_mRNA	PAU1	633	YJL223C	97	176	360
YDR542W_mRNA	PAU10	633	YDR542W	97	176	360
YGL261C_mRNA	PAU11	633	YGL261C	97	176	360
YGR294W_mRNA	PAU12	633	YGR294W	97	176	360
YHL046C_mRNA	PAU13	633	YHL046C	97	176	360
YIL176C_mRNA	PAU14	633	YIL176C	97	176	360
YIR041W_mRNA	PAU15	645	YIR041W	97	176	372
YKL224C_mRNA	PAU16	642	YKL224C	97	176	369
YLL025W_mRNA	PAU17	645	YLL025W	97	176	372
YLL064C_mRNA	PAU18	633	YLL064C	97	176	360
YMR325W_mRNA	PAU19	645	YMR325W	97	176	372
YEL049W_mRNA	PAU2	633	YEL049W	97	176	360
YOL161C_mRNA	PAU20	633	YOL161C	97	176	360
YOR394W_mRNA	PAU21	765	YOR394W	97	176	492
YPL282C_mRNA	PAU22	765	YPL282C	97	176	492
YLR037C_mRNA	PAU23	645	YLR037C	97	176	372
YBR301W_mRNA	PAU24	633	YBR301W	97	176	360
YCR104W_mRNA	PAU3	645	YCR104W	97	176	372
YLR461W_mRNA	PAU4	633	YLR461W	97	176	360
YFL020C_mRNA	PAU5	639	YFL020C	97	176	366
YNR076W_mRNA	PAU6	633	YNR076W	97	176	360
YAR020C_mRNA	PAU7	438	YAR020C	97	176	165
YAL068C_mRNA	PAU8	633	YAL068C	97	176	360
YBL108C-A_mRNA	PAU9	399	YBL108C-A	97	176	126
YLR199C_mRNA	PBA1	1101	YLR199C	97	176	828
YLR199C_pre-mRNA	PBA1	1187	YLR199C	97	176	914
YPL272C_mRNA	PBI1	1824	YPL272C	97	176	1551
YNL015W_mRNA	PBI2	369	YNL015W	53	91	225
YCL052C_mRNA	PBN1	1521	YCL052C	97	176	1248
